Código del Corregimiento,Corregimiento,Fecha,Casos Confirmados,Nuevos Fallecidos,Nuevos Recuperados,Poblacion,Nuevos Confirmados acum,Nuevos Recuperados acum,Susceptibles,pob_log_Susceptibles,r0
80805,Curundú,2020-07-19,5.0,1.0,17.0,1738,362.0,332.0,1044.0,12080.51606755321,2.91182485
80805,Curundú,2020-07-20,5.0,0.0,6.0,1738,367.0,338.0,1033.0,12062.106651329932,2.90327916
80805,Curundú,2020-07-21,0.0,0.0,17.0,1738,367.0,355.0,1016.0,12033.266555704588,2.88308934
80805,Curundú,2020-07-22,0.0,0.0,0.0,1738,367.0,355.0,1016.0,12033.266555704588,2.86755672
80805,Curundú,2020-07-23,8.0,0.0,21.0,1738,375.0,376.0,987.0,11982.936528535392,2.84850149
80805,Curundú,2020-07-24,3.0,0.0,3.0,1738,378.0,379.0,981.0,11972.3389347246,2.83444804
80805,Curundú,2020-07-25,0.0,0.0,0.0,1738,378.0,379.0,981.0,11972.3389347246,2.82323097
80805,Curundú,2020-07-26,5.0,0.0,17.0,1738,383.0,396.0,959.0,11932.918688147416,2.80955681
80805,Curundú,2020-07-27,6.0,0.0,8.0,1738,389.0,404.0,945.0,11907.359403984123,2.79935624
80805,Curundú,2020-07-28,2.0,0.0,7.0,1738,391.0,411.0,936.0,11890.727698118057,2.78962009
80805,Curundú,2020-07-29,4.0,0.0,16.0,1738,395.0,427.0,916.0,11853.188441803635,2.77836865
80805,Curundú,2020-07-30,3.0,1.0,5.0,1738,398.0,432.0,908.0,11837.942730009048,2.76941894
80805,Curundú,2020-07-31,0.0,0.0,4.0,1738,398.0,436.0,904.0,11830.269428361602,2.7607572
80805,Curundú,2020-08-01,4.0,0.0,16.0,1738,402.0,452.0,884.0,11791.386374864223,2.75131927
80805,Curundú,2020-08-02,1.0,0.0,2.0,1738,403.0,454.0,881.0,11785.47815387708,2.74348663
80805,Curundú,2020-08-03,10.0,0.0,4.0,1738,413.0,458.0,867.0,11757.63774164458,2.7414231
80805,Curundú,2020-08-04,2.0,1.0,6.0,1738,415.0,464.0,859.0,11741.526386408636,2.73952951
80805,Curundú,2020-08-05,4.0,-1.0,9.0,1738,419.0,473.0,846.0,11715.022646995616,2.7383126
80805,Curundú,2020-08-06,9.0,0.0,4.0,1738,428.0,477.0,833.0,11688.108470085974,2.74106984
80805,Curundú,2020-08-07,0.0,0.0,0.0,1738,428.0,477.0,833.0,11688.108470085974,2.74346033
80805,Curundú,2020-08-08,0.0,0.0,0.0,1738,428.0,477.0,833.0,11688.108470085974,2.7455527
80805,Curundú,2020-08-09,8.0,1.0,13.0,1738,436.0,490.0,812.0,11643.731591200996,2.74930384
80805,Curundú,2020-08-10,0.0,0.0,0.0,1738,436.0,490.0,812.0,11643.731591200996,2.75260608
80805,Curundú,2020-08-11,0.0,0.0,0.0,1738,436.0,490.0,812.0,11643.731591200996,2.75553546
80805,Curundú,2020-08-12,0.0,0.0,0.0,1738,436.0,490.0,812.0,11643.731591200996,2.75815176
80805,Curundú,2020-08-13,12.0,2.0,10.0,1738,448.0,500.0,790.0,11595.993259211335,2.76408317
80805,Curundú,2020-08-14,3.0,1.0,0.0,1738,451.0,500.0,787.0,11589.380695749449,2.77049103
80805,Curundú,2020-08-15,0.0,0.0,0.0,1738,451.0,500.0,787.0,11589.380695749449,2.77627498
80805,Curundú,2020-08-16,0.0,0.0,0.0,1738,451.0,500.0,787.0,11589.380695749449,2.78152191
80805,Curundú,2020-08-17,0.0,0.0,0.0,1738,451.0,500.0,787.0,11589.380695749449,2.78630328
80805,Curundú,2020-08-18,0.0,0.0,0.0,1738,451.0,500.0,787.0,11589.380695749449,2.79067843
80805,Curundú,2020-08-19,0.0,0.0,0.0,1738,451.0,500.0,787.0,11589.380695749449,2.79469702
80806,Betania,2020-06-09,12.0,0.0,8.0,14226,12.0,8.0,14206.0,136020.75650364862,-0.
80806,Betania,2020-06-10,0.0,0.0,0.0,14226,12.0,8.0,14206.0,136020.75650364862,-0.
80806,Betania,2020-06-11,11.0,0.0,4.0,14226,23.0,12.0,14191.0,136005.72744988612,3.75726344
80806,Betania,2020-06-12,0.0,0.0,0.0,14226,23.0,12.0,14191.0,136005.72744988612,3.75726344
80806,Betania,2020-06-13,12.0,0.0,40.0,14226,35.0,52.0,14139.0,135953.50345900955,1.44852187
80806,Betania,2020-06-14,7.0,1.0,0.0,14226,42.0,52.0,14132.0,135946.45864262275,1.52142233
80806,Betania,2020-06-15,12.0,1.0,0.0,14226,54.0,52.0,14120.0,135934.37369215794,1.64127615
80806,Betania,2020-06-16,10.0,0.0,1.0,14226,64.0,53.0,14109.0,135923.28679514278,1.76069836
80806,Betania,2020-06-17,0.0,0.0,0.0,14226,64.0,53.0,14109.0,135923.28679514278,1.83107511
80806,Betania,2020-06-18,12.0,0.0,0.0,14226,76.0,53.0,14097.0,135911.1821358292,1.92614177
80806,Betania,2020-06-19,10.0,0.0,6.0,14226,86.0,59.0,14081.0,135895.02655172365,2.03270617
80806,Betania,2020-06-20,13.0,0.0,0.0,14226,99.0,59.0,14068.0,135881.88661686642,2.15480969
80806,Betania,2020-06-21,12.0,1.0,0.0,14226,111.0,59.0,14056.0,135869.746664487,2.28294662
80806,Betania,2020-06-22,7.0,1.0,3.0,14226,118.0,62.0,14046.0,135859.62211776405,2.40536796
80806,Betania,2020-06-23,0.0,0.0,0.0,14226,118.0,62.0,14046.0,135859.62211776405,2.49869518
80806,Betania,2020-06-24,10.0,0.0,0.0,14226,128.0,62.0,14036.0,135849.49036033836,2.59805717
80806,Betania,2020-06-25,12.0,0.0,0.0,14226,140.0,62.0,14024.0,135837.32271882682,2.70641293
80806,Betania,2020-06-26,0.0,0.0,0.0,14226,140.0,62.0,14024.0,135837.32271882682,2.79578479
80806,Betania,2020-06-27,0.0,0.0,0.0,14226,140.0,62.0,14024.0,135837.32271882682,2.87075987
80806,Betania,2020-06-28,28.0,0.0,5.0,14226,168.0,67.0,13991.0,135803.80794337572,3.00017976
80806,Betania,2020-06-29,0.0,0.0,0.0,14226,168.0,67.0,13991.0,135803.80794337572,3.10744772
80806,Betania,2020-06-30,0.0,0.0,0.0,14226,168.0,67.0,13991.0,135803.80794337572,3.19780277
80806,Betania,2020-07-01,31.0,2.0,3.0,14226,199.0,70.0,13957.0,135769.19478761402,3.34142968
80806,Betania,2020-07-02,9.0,1.0,2.0,14226,208.0,72.0,13946.0,135757.97835869188,3.48434242
80806,Betania,2020-07-03,14.0,0.0,4.0,14226,222.0,76.0,13928.0,135739.60510507962,3.6368217
80806,Betania,2020-07-04,0.0,0.0,0.0,14226,222.0,76.0,13928.0,135739.60510507962,3.76297314
80806,Betania,2020-07-05,29.0,1.0,11.0,14226,251.0,87.0,13888.0,135698.69049534126,3.91211446
80806,Betania,2020-07-06,9.0,0.0,2.0,14226,260.0,89.0,13877.0,135687.41831755,4.04266682
80806,Betania,2020-07-07,12.0,-1.0,1.0,14226,272.0,90.0,13864.0,135674.08512743155,4.16981905
80806,Betania,2020-07-08,0.0,0.0,0.0,14226,272.0,90.0,13864.0,135674.08512743155,4.27119653
80806,Betania,2020-07-09,0.0,0.0,0.0,14226,272.0,90.0,13864.0,135674.08512743155,4.35391515
80806,Betania,2020-07-10,0.0,0.0,0.0,14226,272.0,90.0,13864.0,135674.08512743155,4.42269214
80806,Betania,2020-07-11,0.0,0.0,0.0,14226,272.0,90.0,13864.0,135674.08512743155,4.4807782
80806,Betania,2020-07-12,0.0,0.0,0.0,14226,272.0,90.0,13864.0,135674.08512743155,4.53048632
80806,Betania,2020-07-13,0.0,0.0,0.0,14226,272.0,90.0,13864.0,135674.08512743155,4.57350713
80806,Betania,2020-07-14,0.0,0.0,0.0,14226,272.0,90.0,13864.0,135674.08512743155,4.61110507
80806,Betania,2020-07-15,0.0,0.0,0.0,14226,272.0,90.0,13864.0,135674.08512743155,4.64424468
80806,Betania,2020-07-16,111.0,5.0,77.0,14226,383.0,167.0,13676.0,135479.85640230027,4.18957307
80806,Betania,2020-07-17,11.0,1.0,6.0,14226,394.0,173.0,13659.0,135462.16172286513,3.94754347
80806,Betania,2020-07-18,6.0,0.0,10.0,14226,400.0,183.0,13643.0,135445.48777765545,3.75818576
80806,Betania,2020-07-19,17.0,0.0,10.0,14226,417.0,193.0,13616.0,135417.30610366794,3.62237642
80806,Betania,2020-07-20,8.0,1.0,2.0,14226,425.0,195.0,13606.0,135406.8542627746,3.54042424
80806,Betania,2020-07-21,7.0,0.0,20.0,14226,432.0,215.0,13579.0,135378.59587570105,3.42155604
80806,Betania,2020-07-22,0.0,0.0,0.0,14226,432.0,215.0,13579.0,135378.59587570105,3.34246336
80806,Betania,2020-07-23,12.0,0.0,21.0,14226,444.0,236.0,13546.0,135343.98144387698,3.2420211
80806,Betania,2020-07-24,6.0,0.0,4.0,14226,450.0,240.0,13536.0,135333.47557234127,3.16841628
80806,Betania,2020-07-25,0.0,0.0,0.0,14226,450.0,240.0,13536.0,135333.47557234127,3.11487237
80806,Betania,2020-07-26,27.0,0.0,20.0,14226,477.0,260.0,13489.0,135283.99378332368,3.06006599
80806,Betania,2020-07-27,7.0,0.0,18.0,14226,484.0,278.0,13464.0,135257.60339249574,2.99490154
80806,Betania,2020-07-28,15.0,1.0,4.0,14226,499.0,282.0,13445.0,135237.51390236837,2.95097705
80806,Betania,2020-07-29,7.0,0.0,9.0,14226,506.0,291.0,13429.0,135220.57440494382,2.91039651
80806,Betania,2020-07-30,11.0,0.0,17.0,14226,517.0,308.0,13401.0,135190.88166214776,2.86554168
80806,Betania,2020-07-31,9.0,1.0,9.0,14226,526.0,317.0,13383.0,135171.76069152722,2.82623257
80806,Betania,2020-08-01,22.0,0.0,12.0,14226,548.0,329.0,13349.0,135135.57303173243,2.79511628
80806,Betania,2020-08-02,15.0,0.0,6.0,14226,563.0,335.0,13328.0,135113.17575604864,2.77252743
80806,Betania,2020-08-03,2.0,0.0,20.0,14226,565.0,355.0,13306.0,135089.67406113388,2.73940512
80806,Betania,2020-08-04,9.0,0.0,4.0,14226,574.0,359.0,13293.0,135075.7684244765,2.71386202
80806,Betania,2020-08-05,6.0,1.0,14.0,14226,580.0,373.0,13273.0,135054.34856045837,2.68601283
80806,Betania,2020-08-06,7.0,4.0,4.0,14226,587.0,377.0,13262.0,135042.5538735193,2.66347613
80806,Betania,2020-08-07,0.0,0.0,0.0,14226,587.0,377.0,13262.0,135042.5538735193,2.64493108
80806,Betania,2020-08-08,0.0,0.0,0.0,14226,587.0,377.0,13262.0,135042.5538735193,2.62940345
80806,Betania,2020-08-09,25.0,-3.0,36.0,14226,612.0,413.0,13201.0,134976.96890303207,2.60576759
80806,Betania,2020-08-10,0.0,0.0,0.0,14226,612.0,413.0,13201.0,134976.96890303207,2.58618325
80806,Betania,2020-08-11,0.0,0.0,0.0,14226,612.0,413.0,13201.0,134976.96890303207,2.56969095
80806,Betania,2020-08-12,0.0,0.0,0.0,14226,612.0,413.0,13201.0,134976.96890303207,2.55561198
80806,Betania,2020-08-13,49.0,1.0,32.0,14226,661.0,445.0,13120.0,134889.4107070977,2.54347954
80806,Betania,2020-08-14,9.0,0.0,8.0,14226,670.0,453.0,13103.0,134870.96567534082,2.53248524
80806,Betania,2020-08-15,0.0,0.0,0.0,14226,670.0,453.0,13103.0,134870.96567534082,2.52309907
80806,Betania,2020-08-16,0.0,0.0,0.0,14226,670.0,453.0,13103.0,134870.96567534082,2.51499225
80806,Betania,2020-08-17,0.0,0.0,0.0,14226,670.0,453.0,13103.0,134870.96567534082,2.50791989
80806,Betania,2020-08-18,0.0,0.0,0.0,14226,670.0,453.0,13103.0,134870.96567534082,2.50169588
80806,Betania,2020-08-19,0.0,0.0,0.0,14226,670.0,453.0,13103.0,134870.96567534082,2.4961762
80807,Bella Vista,2020-06-09,4.0,0.0,4.0,17990,4.0,4.0,17982.0,176250.3063924395,-0.
80807,Bella Vista,2020-06-10,0.0,0.0,0.0,17990,4.0,4.0,17982.0,176250.3063924395,-0.
80807,Bella Vista,2020-06-11,8.0,0.0,3.0,17990,12.0,7.0,17971.0,176239.29813131108,3.66942038
80807,Bella Vista,2020-06-12,0.0,0.0,0.0,17990,12.0,7.0,17971.0,176239.29813131108,3.66942038
80807,Bella Vista,2020-06-13,11.0,0.0,15.0,17990,23.0,22.0,17945.0,176213.25179643492,1.9818824
80807,Bella Vista,2020-06-14,9.0,0.0,0.0,17990,32.0,22.0,17936.0,176204.22696416185,2.22152736
80807,Bella Vista,2020-06-15,8.0,0.0,0.0,17990,40.0,22.0,17928.0,176196.2010884989,2.4622076
80807,Bella Vista,2020-06-16,3.0,0.0,0.0,17990,43.0,22.0,17925.0,176193.1904617661,2.62839993
80807,Bella Vista,2020-06-17,0.0,0.0,0.0,17990,43.0,22.0,17925.0,176193.1904617661,2.7285484
80807,Bella Vista,2020-06-18,6.0,0.0,0.0,17990,49.0,22.0,17919.0,176187.16769639347,2.85550492
80807,Bella Vista,2020-06-19,8.0,0.0,3.0,17990,57.0,25.0,17908.0,176176.12072030178,3.00884041
80807,Bella Vista,2020-06-20,4.0,0.0,0.0,17990,61.0,25.0,17904.0,176172.1019556252,3.15196701
80807,Bella Vista,2020-06-21,22.0,0.0,0.0,17990,83.0,25.0,17882.0,176149.9826883218,3.44189605
80807,Bella Vista,2020-06-22,4.0,0.0,3.0,17990,87.0,28.0,17875.0,176142.93903244415,3.70185713
80807,Bella Vista,2020-06-23,0.0,0.0,0.0,17990,87.0,28.0,17875.0,176142.93903244415,3.88750165
80807,Bella Vista,2020-06-24,8.0,0.0,0.0,17990,95.0,28.0,17867.0,176134.8857616477,4.08642493
80807,Bella Vista,2020-06-25,12.0,0.0,0.0,17990,107.0,28.0,17855.0,176122.7990919136,4.32078093
80807,Bella Vista,2020-06-26,0.0,0.0,0.0,17990,107.0,28.0,17855.0,176122.7990919136,4.50824719
80807,Bella Vista,2020-06-27,0.0,0.0,0.0,17990,107.0,28.0,17855.0,176122.7990919136,4.66161643
80807,Bella Vista,2020-06-28,30.0,0.0,3.0,17990,137.0,31.0,17822.0,176089.51881782626,4.96800136
80807,Bella Vista,2020-06-29,0.0,0.0,0.0,17990,137.0,31.0,17822.0,176089.51881782626,5.21111683
80807,Bella Vista,2020-06-30,0.0,0.0,0.0,17990,137.0,31.0,17822.0,176089.51881782626,5.40872673
80807,Bella Vista,2020-07-01,29.0,0.0,2.0,17990,166.0,33.0,17791.0,176058.1993479216,5.72992079
80807,Bella Vista,2020-07-02,3.0,0.0,0.0,17990,169.0,33.0,17788.0,176055.16553583427,6.00634708
80807,Bella Vista,2020-07-03,5.0,0.0,1.0,17990,174.0,34.0,17782.0,176049.0963763727,6.25547102
80807,Bella Vista,2020-07-04,0.0,0.0,0.0,17990,174.0,34.0,17782.0,176049.0963763727,6.46064312
80807,Bella Vista,2020-07-05,13.0,0.0,8.0,17990,187.0,42.0,17761.0,176027.83817959923,6.51420167
80807,Bella Vista,2020-07-06,4.0,0.0,2.0,17990,191.0,44.0,17755.0,176021.75979233562,6.50746496
80807,Bella Vista,2020-07-07,12.0,0.0,3.0,17990,203.0,47.0,17740.0,176006.55483298562,6.4732903
80807,Bella Vista,2020-07-08,0.0,0.0,0.0,17990,203.0,47.0,17740.0,176006.55483298562,6.44923506
80807,Bella Vista,2020-07-09,0.0,0.0,0.0,17990,203.0,47.0,17740.0,176006.55483298562,6.4313842
80807,Bella Vista,2020-07-10,0.0,0.0,0.0,17990,203.0,47.0,17740.0,176006.55483298562,6.41761155
80807,Bella Vista,2020-07-11,0.0,0.0,0.0,17990,203.0,47.0,17740.0,176006.55483298562,6.40666282
80807,Bella Vista,2020-07-12,0.0,0.0,0.0,17990,203.0,47.0,17740.0,176006.55483298562,6.39775025
80807,Bella Vista,2020-07-13,0.0,0.0,0.0,17990,203.0,47.0,17740.0,176006.55483298562,6.39035417
80807,Bella Vista,2020-07-14,0.0,0.0,0.0,17990,203.0,47.0,17740.0,176006.55483298562,6.38411787
80807,Bella Vista,2020-07-15,0.0,0.0,0.0,17990,203.0,47.0,17740.0,176006.55483298562,6.37878838
80807,Bella Vista,2020-07-16,1373.0,0.0,770.0,17990,1576.0,817.0,15597.0,173690.46126826236,3.10777116
80807,Bella Vista,2020-07-17,41.0,0.0,16.0,17990,1617.0,833.0,15540.0,173624.5955043503,3.10252627
80807,Bella Vista,2020-07-18,20.0,0.0,31.0,17990,1637.0,864.0,15489.0,173565.45787012414,3.08502629
80807,Bella Vista,2020-07-19,29.0,0.0,33.0,17990,1666.0,897.0,15427.0,173493.3022552148,3.06698262
80807,Bella Vista,2020-07-20,42.0,0.0,30.0,17990,1708.0,927.0,15355.0,173409.14382741987,3.05451318
80807,Bella Vista,2020-07-21,28.0,0.0,22.0,17990,1736.0,949.0,15305.0,173350.46797631745,3.04472672
80807,Bella Vista,2020-07-22,0.0,0.0,0.0,17990,1736.0,949.0,15305.0,173350.46797631745,3.03811484
80807,Bella Vista,2020-07-23,33.0,0.0,58.0,17990,1769.0,1007.0,15214.0,173243.18432667488,3.02192468
80807,Bella Vista,2020-07-24,41.0,0.0,36.0,17990,1810.0,1043.0,15137.0,173151.90344815855,3.00715466
80807,Bella Vista,2020-07-25,0.0,0.0,0.0,17990,1810.0,1043.0,15137.0,173151.90344815855,2.996084
80807,Bella Vista,2020-07-26,53.0,0.0,47.0,17990,1863.0,1090.0,15037.0,173032.66128030652,2.98454157
80807,Bella Vista,2020-07-27,21.0,0.0,41.0,17990,1884.0,1131.0,14975.0,172958.33223947586,2.9698894
80807,Bella Vista,2020-07-28,-1496.0,0.0,-929.0,17990,388.0,202.0,17400.0,175658.41647879514,2.97030576
80807,Bella Vista,2020-07-29,16.0,0.0,4.0,17990,404.0,206.0,17380.0,175637.7264247607,2.97062093
80807,Bella Vista,2020-07-30,6.0,0.0,9.0,17990,410.0,215.0,17365.0,175622.19325355536,2.97092733
80807,Bella Vista,2020-07-31,15.0,0.0,5.0,17990,425.0,220.0,17345.0,175601.46147367527,2.97116013
80807,Bella Vista,2020-08-01,7.0,0.0,5.0,17990,432.0,225.0,17333.0,175589.01092816418,2.97136134
80807,Bella Vista,2020-08-02,9.0,0.0,10.0,17990,441.0,235.0,17314.0,175569.27992494518,2.97151389
80807,Bella Vista,2020-08-03,6.0,0.0,18.0,17990,447.0,253.0,17290.0,175544.32558040528,2.97152826
80807,Bella Vista,2020-08-04,11.0,0.0,9.0,17990,458.0,262.0,17270.0,175523.50381882163,2.97143809
80807,Bella Vista,2020-08-05,4.0,0.0,9.0,17990,462.0,271.0,17257.0,175509.95673908395,2.97122099
80807,Bella Vista,2020-08-06,3.0,0.0,9.0,17990,465.0,280.0,17245.0,175497.4426814232,2.9708513
80807,Bella Vista,2020-08-07,0.0,0.0,0.0,17990,465.0,280.0,17245.0,175497.4426814232,2.97049398
80807,Bella Vista,2020-08-08,0.0,0.0,0.0,17990,465.0,280.0,17245.0,175497.4426814232,2.97014843
80807,Bella Vista,2020-08-09,20.0,0.0,30.0,17990,485.0,310.0,17195.0,175445.20687236593,2.96915243
80807,Bella Vista,2020-08-10,0.0,0.0,0.0,17990,485.0,310.0,17195.0,175445.20687236593,2.96818874
80807,Bella Vista,2020-08-11,0.0,0.0,0.0,17990,485.0,310.0,17195.0,175445.20687236593,2.96725579
80807,Bella Vista,2020-08-12,0.0,0.0,0.0,17990,485.0,310.0,17195.0,175445.20687236593,2.96635215
80807,Bella Vista,2020-08-13,14.0,0.0,28.0,17990,499.0,338.0,17153.0,175401.21127573276,2.96461598
80807,Bella Vista,2020-08-14,6.0,0.0,7.0,17990,505.0,345.0,17140.0,175387.57175681036,2.96270877
80807,Bella Vista,2020-08-15,0.0,0.0,0.0,17990,505.0,345.0,17140.0,175387.57175681036,2.96086086
80807,Bella Vista,2020-08-16,0.0,0.0,0.0,17990,505.0,345.0,17140.0,175387.57175681036,2.95906952
80807,Bella Vista,2020-08-17,0.0,0.0,0.0,17990,505.0,345.0,17140.0,175387.57175681036,2.95733218
80807,Bella Vista,2020-08-18,0.0,0.0,0.0,17990,505.0,345.0,17140.0,175387.57175681036,2.95564645
80807,Bella Vista,2020-08-19,0.0,0.0,0.0,17990,505.0,345.0,17140.0,175387.57175681036,2.95401007
80808,Pueblo Nuevo,2020-06-09,7.0,0.0,4.0,428,7.0,4.0,417.0,2582.160902929887,-0.
80808,Pueblo Nuevo,2020-06-10,0.0,0.0,0.0,428,7.0,4.0,417.0,2582.160902929887,-0.
80808,Pueblo Nuevo,2020-06-11,18.0,0.0,1.0,428,25.0,5.0,398.0,2562.2014582617394,19.95944467
80808,Pueblo Nuevo,2020-06-12,0.0,0.0,0.0,428,25.0,5.0,398.0,2562.2014582617394,19.95944467
80808,Pueblo Nuevo,2020-06-13,20.0,0.0,16.0,428,45.0,21.0,362.0,2521.6237226614303,3.14130662
80808,Pueblo Nuevo,2020-06-14,9.0,0.0,0.0,428,54.0,21.0,353.0,2510.848328367451,3.43613422
80808,Pueblo Nuevo,2020-06-15,4.0,0.0,0.0,428,58.0,21.0,349.0,2505.9707827026386,3.63297582
80808,Pueblo Nuevo,2020-06-16,13.0,0.0,0.0,428,71.0,21.0,336.0,2489.7235764642514,3.97720535
80808,Pueblo Nuevo,2020-06-17,0.0,0.0,0.0,428,71.0,21.0,336.0,2489.7235764642514,4.18384406
80808,Pueblo Nuevo,2020-06-18,11.0,0.0,0.0,428,82.0,21.0,325.0,2475.4771780371275,4.46532841
80808,Pueblo Nuevo,2020-06-19,8.0,0.0,0.0,428,90.0,21.0,317.0,2464.809959219476,4.75865459
80808,Pueblo Nuevo,2020-06-20,7.0,0.0,0.0,428,97.0,21.0,310.0,2455.2529433210943,5.0509849
80808,Pueblo Nuevo,2020-06-21,5.0,1.0,0.0,428,102.0,21.0,305.0,2448.293440387972,5.32518265
80808,Pueblo Nuevo,2020-06-22,3.0,0.0,2.0,428,105.0,23.0,300.0,2441.218899152854,5.5930497
80808,Pueblo Nuevo,2020-06-23,0.0,0.0,0.0,428,105.0,23.0,300.0,2441.218899152854,5.80125873
80808,Pueblo Nuevo,2020-06-24,17.0,0.0,0.0,428,122.0,23.0,283.0,2416.2512721913063,6.13144167
80808,Pueblo Nuevo,2020-06-25,9.0,0.0,0.0,428,131.0,23.0,274.0,2402.418829534094,6.48391443
80808,Pueblo Nuevo,2020-06-26,0.0,0.0,0.0,428,131.0,23.0,274.0,2402.418829534094,6.77754408
80808,Pueblo Nuevo,2020-06-27,0.0,0.0,0.0,428,131.0,23.0,274.0,2402.418829534094,7.02593063
80808,Pueblo Nuevo,2020-06-28,12.0,0.0,3.0,428,143.0,26.0,259.0,2378.322410407402,7.38049905
80808,Pueblo Nuevo,2020-06-29,0.0,0.0,0.0,428,143.0,26.0,259.0,2378.322410407402,7.66799121
80808,Pueblo Nuevo,2020-06-30,0.0,0.0,0.0,428,143.0,26.0,259.0,2378.322410407402,7.90579625
80808,Pueblo Nuevo,2020-07-01,20.0,0.0,2.0,428,163.0,28.0,237.0,2340.3297404058358,8.31432348
80808,Pueblo Nuevo,2020-07-02,4.0,0.0,1.0,428,167.0,29.0,232.0,2331.203595073181,8.6872917
80808,Pueblo Nuevo,2020-07-03,3.0,1.0,7.0,428,170.0,36.0,222.0,2312.3459194413354,8.74217584
80808,Pueblo Nuevo,2020-07-04,0.0,0.0,0.0,428,170.0,36.0,222.0,2312.3459194413354,8.77916077
80808,Pueblo Nuevo,2020-07-05,15.0,0.0,24.0,428,185.0,60.0,183.0,2229.6600734161284,7.32756196
80808,Pueblo Nuevo,2020-07-06,9.0,1.0,-1.0,428,194.0,59.0,175.0,2210.528396839264,7.02126258
80808,Pueblo Nuevo,2020-07-07,15.0,0.0,7.0,428,209.0,66.0,153.0,2153.0274303559618,6.89899978
80808,Pueblo Nuevo,2020-07-08,0.0,0.0,0.0,428,209.0,66.0,153.0,2153.0274303559618,6.83333285
80808,Pueblo Nuevo,2020-07-09,0.0,0.0,0.0,428,209.0,66.0,153.0,2153.0274303559618,6.79235016
80808,Pueblo Nuevo,2020-07-10,0.0,0.0,0.0,428,209.0,66.0,153.0,2153.0274303559618,6.76433554
80808,Pueblo Nuevo,2020-07-11,0.0,0.0,0.0,428,209.0,66.0,153.0,2153.0274303559618,6.7439746
80808,Pueblo Nuevo,2020-07-12,0.0,0.0,0.0,428,209.0,66.0,153.0,2153.0274303559618,6.7285078
80808,Pueblo Nuevo,2020-07-13,0.0,0.0,0.0,428,209.0,66.0,153.0,2153.0274303559618,6.71635985
80808,Pueblo Nuevo,2020-07-14,0.0,0.0,0.0,428,209.0,66.0,153.0,2153.0274303559618,6.70656603
80808,Pueblo Nuevo,2020-07-15,0.0,0.0,0.0,428,209.0,66.0,153.0,2153.0274303559618,6.69850248
80808,Pueblo Nuevo,2020-07-16,69.0,0.0,69.0,428,278.0,135.0,15.0,1159.0454860717462,8.66147401
80808,Pueblo Nuevo,2020-07-17,4.0,0.0,2.0,428,282.0,137.0,9.0,940.412119099902,10.07156804
80808,Pueblo Nuevo,2020-07-18,7.0,1.0,9.0,428,289.0,146.0,-7.0,0.0,12.75797773
80808,Pueblo Nuevo,2020-07-19,5.0,0.0,5.0,428,294.0,151.0,-17.0,0.0,14.28973208
80808,Pueblo Nuevo,2020-07-20,3.0,0.0,1.0,428,297.0,152.0,-21.0,0.0,15.26153866
80808,Pueblo Nuevo,2020-07-21,3.0,0.0,4.0,428,300.0,156.0,-28.0,0.0,15.87560328
80808,Pueblo Nuevo,2020-07-22,0.0,0.0,0.0,428,300.0,156.0,-28.0,0.0,16.318969
80808,Pueblo Nuevo,2020-07-23,4.0,0.0,13.0,428,304.0,169.0,-45.0,0.0,16.45752792
80808,Pueblo Nuevo,2020-07-24,6.0,0.0,5.0,428,310.0,174.0,-56.0,0.0,16.48439258
80808,Pueblo Nuevo,2020-07-25,0.0,0.0,0.0,428,310.0,174.0,-56.0,0.0,16.50486024
80808,Pueblo Nuevo,2020-07-26,10.0,0.0,8.0,428,320.0,182.0,-74.0,0.0,16.41504044
80808,Pueblo Nuevo,2020-07-27,5.0,0.0,11.0,428,325.0,193.0,-90.0,0.0,16.19843609
80808,Pueblo Nuevo,2020-07-28,6.0,0.0,4.0,428,331.0,197.0,-100.0,0.0,15.97772135
80808,Pueblo Nuevo,2020-07-29,7.0,0.0,8.0,428,338.0,205.0,-115.0,0.0,15.70651991
80808,Pueblo Nuevo,2020-07-30,19.0,1.0,13.0,428,357.0,218.0,-147.0,0.0,15.33849767
80808,Pueblo Nuevo,2020-07-31,4.0,0.0,7.0,428,361.0,225.0,-158.0,0.0,14.96859405
80808,Pueblo Nuevo,2020-08-01,7.0,0.0,6.0,428,368.0,231.0,-171.0,0.0,14.61090243
80808,Pueblo Nuevo,2020-08-02,9.0,2.0,6.0,428,377.0,237.0,-186.0,0.0,14.26499872
80808,Pueblo Nuevo,2020-08-03,3.0,0.0,15.0,428,380.0,252.0,-204.0,0.0,13.84804485
80808,Pueblo Nuevo,2020-08-04,16.0,0.0,6.0,428,396.0,258.0,-226.0,0.0,13.45981728
80808,Pueblo Nuevo,2020-08-05,0.0,0.0,6.0,428,396.0,264.0,-232.0,0.0,13.09612831
80808,Pueblo Nuevo,2020-08-06,6.0,0.0,5.0,428,402.0,269.0,-243.0,0.0,12.7608993
80808,Pueblo Nuevo,2020-08-07,0.0,0.0,0.0,428,402.0,269.0,-243.0,0.0,12.48180838
80808,Pueblo Nuevo,2020-08-08,0.0,0.0,0.0,428,402.0,269.0,-243.0,0.0,12.24584356
80808,Pueblo Nuevo,2020-08-09,15.0,0.0,17.0,428,417.0,286.0,-275.0,0.0,11.95047295
80808,Pueblo Nuevo,2020-08-10,0.0,0.0,0.0,428,417.0,286.0,-275.0,0.0,11.70020234
